	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expression_lfc	logBaseMean
YNL015W	23.5626613358	-1.25524891598	0.532866404148	-2.35565407429	0.0184901273799	0.0476587636023	-1.25524891598	1.37222434122
YNL016W	1116.05791416	0.556813061133	0.208412497514	2.67168748408	0.00754708994529	0.0224185688211	0.556813061133	3.04768673147
YNL020C	288.397855467	-0.938765246698	0.23302785316	-4.02855381435	5.61210153493e-05	0.000324546637701	-0.938765246698	2.45999202664
YNL022C	515.702444809	1.15007924876	0.210584001226	5.46137998169	4.72447597593e-08	5.54692254971e-07	1.15007924876	2.71239919029
YNL023C	300.698775371	0.756600374029	0.229105573306	3.30240929154	0.000958580860533	0.00380631523583	0.756600374029	2.47813165939
YNL029C	184.778911743	0.633473164513	0.260815795353	2.42881441922	0.0151482839712	0.040345943982	0.633473164513	2.266652405
YNL031C	2759.8560555	-0.481194152298	0.17329971127	-2.77665870746	0.00549208147307	0.0169534099305	-0.481194152298	3.44088643137
YNL036W	839.696530146	-1.47792732213	0.650713089862	-2.27124264926	0.0231322929031	0.0573402390429	-1.47792732213	2.92412235857
YNL037C	753.396806545	-0.389576076488	0.191509554473	-2.03423833114	0.041927571549	0.0935241193847	-0.389576076488	2.87702377501
YNL042W	146.046362068	-0.784739771191	0.279702585505	-2.80562215674	0.00502195419445	0.0157617453817	-0.784739771191	2.16449074342
YNL046W	111.603058047	-1.54784002765	0.313159827826	-4.94265193078	7.70670041438e-07	6.84536330924e-06	-1.54784002765	2.04767609491
YNL052W	255.450313368	0.988088337016	0.247012216984	4.00015978594	6.32997289541e-05	0.000357318096152	0.988088337016	2.40730643978
YNL055C	1885.61950636	-1.77259066435	0.175268744857	-10.1135582719	4.81047086958e-24	4.35828660784e-22	-1.77259066435	3.27545406223
YNL061W	1022.7034666	1.46924786175	0.197311516187	7.4463360788	9.59681463728e-14	2.70301991545e-12	1.46924786175	3.00974972806
YNL062C	627.520793682	0.724776224549	0.206968686055	3.50186416295	0.000462015105717	0.00203032668931	0.724776224549	2.79762812128
YNL064C	1913.68324858	0.370318972135	0.17658330397	2.09713468832	0.0359816540468	0.0830557415705	0.370318972135	3.28187005529
YNL067W	4646.43051919	-0.408380422964	0.170491039359	-2.39531898275	0.0166059115623	0.0435454583949	-0.408380422964	3.66711944727
YNL069C	8242.70710034	0.463518669343	0.186263970677	2.48850417855	0.0128281729694	0.0350070021395	0.463518669343	3.91606986772
YNL071W	1804.37644109	-0.713869519375	0.180774211294	-3.94895662532	7.84925713231e-05	0.000429261184821	-0.713869519375	3.25632714808
YNL073W	163.25733249	-0.681607983879	0.272106861281	-2.50492758864	0.0122476464971	0.0336253567466	-0.681607983879	2.21287269615
YNL074C	204.537294524	-1.027456591	0.270145665661	-3.80334286872	0.000142756555906	0.000727295818091	-1.027456591	2.31077250711
YNL075W	356.069698611	0.588568437612	0.222233828927	2.64841964184	0.00808690724342	0.0237495557943	0.588568437612	2.55153501696
YNL077W	44.1775252243	-0.885835598987	0.420329162742	-2.10748070205	0.0350759327371	0.0812410610818	-0.885835598987	1.64520138352
YNL078W	283.701985889	-0.819778253016	0.247211722202	-3.31609781978	0.000912838710385	0.00366265039966	-0.819778253016	2.45286237583
YNL083W	215.939959521	0.73858741733	0.245885803388	3.00378227272	0.00266646070704	0.00917397493892	0.73858741733	2.33433301563
YNL085W	768.631070366	0.4099313423	0.188690602553	2.17250534342	0.0298175670386	0.0709979388619	0.4099313423	2.88571793596
YNL087W	590.710257207	0.753875515	0.196681228629	3.83298152169	0.000126599466444	0.000652305836153	0.753875515	2.7713745121
YNL092W	57.0179335473	-0.989725913021	0.380513185136	-2.60102921971	0.00929445370953	0.0268113526952	-0.989725913021	1.75601147349
YNL095C	271.23751353	-0.54021421106	0.235622779654	-2.29270791158	0.0218648267517	0.054975577346	-0.54021421106	2.43334975449
YNL097C	171.709564134	-0.645704479194	0.268719898364	-2.40289045629	0.0162660592112	0.0427367316927	-0.645704479194	2.23479448581
YNL098C	500.19717651	-2.17510954534	0.213950149807	-10.1664315136	2.79978619337e-24	2.62407547365e-22	-2.17510954534	2.69914123592
YNL099C	187.094407534	-0.623195539074	0.256631227595	-2.4283698633	0.0151668671097	0.0403756560277	-0.623195539074	2.27206080614
YNL101W	300.460426825	-0.917586670068	0.2444497841	-3.75368165469	0.000174256145241	0.00086665727862	-0.917586670068	2.47778727986
YNL110C	388.25490186	1.2568029952	0.231369184822	5.43202413133	5.57183855147e-08	6.38998193371e-07	1.2568029952	2.58911694756
YNL111C	384.439069668	2.633964665	0.222812456782	11.8214425847	3.02445853646e-32	6.18198991646e-30	2.633964665	2.5848275176
YNL112W	2589.92827818	1.93939308316	0.206808986209	9.37770219136	6.7426086129e-21	4.31209651997e-19	1.93939308316	3.41328773751
YNL113W	251.250686706	1.30369521033	0.24253642727	5.37525527609	7.64742562882e-08	8.38133179804e-07	1.30369521033	2.40010725742
YNL115C	183.966924916	-1.40181133082	0.267079042937	-5.24867588037	1.53196336894e-07	1.55486132601e-06	-1.40181133082	2.264739749
YNL116W	262.674143735	-0.757151664896	0.241835999318	-3.13084762827	0.0017430257099	0.00636766650473	-0.757151664896	2.41941732522
YNL117W	45.0159339901	-1.15834020516	0.415117973128	-2.79038798641	0.0052644913027	0.016371724669	-1.15834020516	1.65336626531
YNL121C	945.244256097	0.581236239393	0.219171922392	2.65196487328	0.00800248667924	0.0235270511565	0.581236239393	2.97554404699
YNL123W	807.809245337	1.14506574223	0.190124684279	6.02270950021	1.71521136297e-09	2.60443825953e-08	1.14506574223	2.90730881934
YNL124W	274.734918104	0.730899699136	0.24096516003	3.0332173292	0.00241961275711	0.00844766534852	0.730899699136	2.43891386064
YNL125C	472.503631221	1.35979202487	0.224174036788	6.06578729792	1.31308815675e-09	2.01636927122e-08	1.35979202487	2.67440515044
YNL130C	522.13688857	-0.930342441565	0.215510554944	-4.31692286165	1.58219419626e-05	0.000103499490383	-0.930342441565	2.71778437687
YNL131W	309.25157687	-0.692782406613	0.258734909194	-2.67757609041	0.00741570065844	0.0221493125161	-0.692782406613	2.49031192277
YNL132W	784.82508707	1.66602715422	0.196544209997	8.47660256309	2.31865337511e-17	1.05034997893e-15	1.66602715422	2.89477287689
YNL134C	1425.90252577	-3.80699517623	0.236664764867	-16.0860243745	3.19719918227e-58	2.89666245913e-55	-3.80699517623	3.1540898383
YNL141W	931.126941639	1.43880804309	0.191170605558	7.52630373741	5.21968404528e-14	1.53374067406e-12	1.43880804309	2.9690088929
YNL142W	121.811249886	0.715941019286	0.290926520329	2.46089981235	0.0138589060731	0.0374066600861	0.715941019286	2.08568739944
YNL143C	1222.47512898	-7.42036368908	0.494598902463	-15.0027904472	7.0396403403e-51	4.78343561123e-48	-7.42036368908	3.08724003225
YNL151C	208.181983597	0.984350374464	0.250362819576	3.93169551346	8.43488571591e-05	0.000456239191559	0.984350374464	2.31844314226
YNL156C	525.11697428	0.920272439222	0.204276352507	4.50503657389	6.63615119945e-06	4.75284821083e-05	0.920272439222	2.72025605698
YNL159C	161.453479425	-1.17269274111	0.276077411558	-4.24769536376	2.15980802412e-05	0.000137479114978	-1.17269274111	2.20804740878
YNL160W	389.225928651	-2.58094073864	0.235875598962	-10.9419573283	7.2615021225e-28	1.06685204157e-25	-2.58094073864	2.59020176349
YNL162W	2565.10776786	0.577089895838	0.251145793255	2.29782823896	0.0215715668656	0.0542884432785	0.577089895838	3.40910561584
YNL163C	680.551001349	0.90512916118	0.200830614405	4.50692820843	6.57728749235e-06	4.72000120488e-05	0.90512916118	2.83286067733
YNL164C	249.37478679	0.797470736889	0.240210484427	3.31988313828	0.000900551369634	0.00362085595069	0.797470736889	2.39685254172
YNL165W	223.644052718	0.690549874487	0.242026052159	2.85320472043	0.00432807294897	0.0138760506913	0.690549874487	2.34955735363
YNL169C	415.646379499	-0.727991424408	0.221141719849	-3.29196781551	0.000994889965851	0.00391616354407	-0.727991424408	2.61872400192
YNL170W	9.61114541363	-1.57668559233	0.650927894728	-2.42221236039	0.0154263327987	0.0409061195579	-1.57668559233	0.982775148041
YNL171C	22.4879257762	1.19933547267	0.526190977021	2.27927791438	0.022650550045	0.0564340853742	1.19933547267	1.35194939917
YNL172W	217.734157907	0.687201164705	0.246075240079	2.79264652748	0.00522787842111	0.0162764874554	0.687201164705	2.33792656605
YNL173C	134.998447515	-2.1390374955	0.303047951378	-7.05841265641	1.68415302092e-12	4.08707849183e-11	-2.1390374955	2.13032877413
YNL175C	560.834586491	0.555451711175	0.234487957203	2.36878566303	0.0178465925437	0.0462853421123	0.555451711175	2.74883478859
YNL178W	15591.3918397	0.671534796622	0.188474224758	3.56300601573	0.000366632274261	0.00167058930669	0.671534796622	4.19288488628
YNL182C	887.296011733	1.24713580327	0.205351485958	6.07317642457	1.25404547923e-09	1.9366452344e-08	1.24713580327	2.94806852943
YNL186W	988.014851939	0.707978382215	0.191364671317	3.69962949453	0.000215914449625	0.00104889271507	0.707978382215	2.994763473
YNL189W	1733.09073984	0.551331882337	0.190005849976	2.901657409	0.00371194239203	0.0122365790437	0.551331882337	3.23882130177
YNL190W	796.769114713	1.78124814021	0.20711969712	8.60009050309	7.96532609408e-18	3.93631933158e-16	1.78124814021	2.90133249112
YNL191W	221.833697707	1.11132427273	0.269558424112	4.12275845724	3.74362195537e-05	0.000226366284198	1.11132427273	2.34602751844
YNL194C	23.8612473868	-1.28587499626	0.511139388178	-2.51570320347	0.0118795174393	0.0328469261445	-1.28587499626	1.3776931434
YNL196C	27.0980098612	-2.67183350549	0.538091254628	-4.96539106056	6.85627716117e-07	6.20145135576e-06	-2.67183350549	1.43293739648
YNL197C	300.21651042	0.471424956816	0.226055174172	2.08544201009	0.0370291968552	0.0850045245376	0.471424956816	2.47743457261
YNL199C	246.070163046	0.663749430213	0.236567409162	2.80575178366	0.00501993453396	0.0157617453817	0.663749430213	2.39105895702
YNL200C	83.0143271529	-1.24059933374	0.352417882755	-3.52025080011	0.000431138916236	0.00191946859022	-1.24059933374	1.91915305221
YNL202W	23.2302383859	-1.87245405379	0.530161441767	-3.53185634842	0.000412653456377	0.00185234037066	-1.87245405379	1.3660536665
YNL207W	563.483532885	0.948083282202	0.198783804829	4.76941913359	1.84757891062e-06	1.51029157265e-05	0.948083282202	2.75088122884
YNL209W	14370.7517076	0.854077670948	0.162168192851	5.26661644267	1.38961117966e-07	1.4306678736e-06	0.854077670948	4.15747948587
YNL210W	67.666667831	-2.73779940222	0.401638645005	-6.81657364465	9.32374415344e-12	2.07720791877e-10	-2.73779940222	1.83037479067
YNL212W	247.717653037	-1.30133133226	0.258443684428	-5.03526071894	4.77198884658e-07	4.40416491851e-06	-1.30133133226	2.3939569567
YNL214W	71.8438848338	-0.887081088276	0.351445472681	-2.52409308764	0.0115997208144	0.0321878929795	-0.887081088276	1.85638980802
YNL216W	618.855606143	0.509346247348	0.197507805854	2.57886641566	0.00991251107603	0.0282709392494	0.509346247348	2.79158932952
YNL217W	307.994365709	-1.05675822614	0.235406000785	-4.48908788483	7.15287847425e-06	5.09607436252e-05	-1.05675822614	2.48854277181
YNL219C	603.519412422	0.705050854615	0.205283044617	3.43453038672	0.00059358151744	0.00252678866782	0.705050854615	2.7806912439
YNL220W	1187.45706834	1.11869318234	0.194312826059	5.75717622472	8.55326080581e-09	1.165301397e-07	1.11869318234	3.07461791698
YNL221C	502.239066572	0.970141192698	0.20390702942	4.75776237562	1.95750735733e-06	1.59058445358e-05	0.970141192698	2.70091049121
YNL227C	222.395765305	0.910030849659	0.288957510581	3.14935869924	0.00163629216786	0.00602634432554	0.910030849659	2.34712651348
YNL236W	466.832725251	0.491912483834	0.211621912795	2.32448746605	0.0200993825657	0.051151799451	0.491912483834	2.66916129274
YNL238W	560.886956026	0.995705455929	0.202992077633	4.9051444152	9.335862483e-07	8.15912354624e-06	0.995705455929	2.74887534018
YNL240C	284.37523344	0.533602149719	0.229657565136	2.32346863645	0.020153990634	0.0512667726188	0.533602149719	2.45389177051
YNL242W	104.848140455	-0.699040512546	0.309157677977	-2.26111321938	0.0237522469937	0.0586504205526	-0.699040512546	2.0205607324
YNL244C	1004.3591306	1.16937361439	0.198368355818	5.89496046163	3.74771107828e-09	5.43268197908e-08	1.16937361439	3.00188903208
YNL247W	1246.52862925	0.657027766184	0.185241097493	3.54687904075	0.000389823527206	0.00176296230773	0.657027766184	3.09570225748
YNL248C	1103.37037355	1.01051949172	0.200162891811	5.04848567372	4.45325859179e-07	4.14519070291e-06	1.01051949172	3.04272131859
YNL251C	697.699472518	-0.553000216868	0.209353084683	-2.64147154892	0.00825467399102	0.0241639245101	-0.553000216868	2.84366839464
YNL254C	178.001486656	0.549795769447	0.257850794696	2.13222445211	0.0329883992257	0.0771621937138	0.549795769447	2.25042362952
YNL256W	656.583455963	1.05221352637	0.19851488053	5.30042646459	1.15532492641e-07	1.21476717601e-06	1.05221352637	2.81728993554
YNL257C	393.633239068	0.54127135479	0.213425838884	2.53610976824	0.0112091592774	0.0312797689075	0.54127135479	2.59509176388
YNL261W	451.135716246	-0.656525812352	0.226616024976	-2.89708467184	0.00376648085141	0.0123863217836	-0.656525812352	2.65430721139
YNL265C	140.903283252	-0.580088461689	0.277967606593	-2.08689231382	0.0368978698403	0.084774649388	-0.580088461689	2.14892111292
YNL267W	516.982399743	1.00832860682	0.210782251502	4.7837453089	1.72058676953e-06	1.41463370213e-05	1.00832860682	2.71347575813
YNL270C	97.6765425009	1.03824734837	0.324136672862	3.20311595479	0.00135949230411	0.00513903264358	1.03824734837	1.9897902783
YNL273W	227.720764593	0.935881072091	0.24137650686	3.87726661665	0.000105636577916	0.000556434532509	0.935881072091	2.35740263332
YNL275W	111.754725552	-0.878349307826	0.310675494471	-2.82722430142	0.00469534268938	0.0149175235882	-0.878349307826	2.04826589635
YNL277W	190.623423951	-1.09456077033	0.273667397303	-3.99960236811	6.34489986806e-05	0.000357789166834	-1.09456077033	2.28017626602
YNL281W	586.962339028	0.819878391919	0.209651374046	3.91067502251	9.20385384944e-05	0.000491958205758	0.819878391919	2.76861023672
YNL287W	1095.59855959	0.529639575307	0.190693377238	2.7774408476	0.00547888116714	0.0169318919981	0.529639575307	3.03965145261
YNL292W	382.849928021	1.03790007092	0.214022503719	4.8494903708	1.23779077846e-06	1.06297482966e-05	1.03790007092	2.58302856978
YNL293W	251.29518441	-0.564864268475	0.248267294138	-2.27522626545	0.0228923600202	0.0568606810603	-0.564864268475	2.40018416625
YNL295W	173.333397751	-0.544751747314	0.26501853598	-2.05552319312	0.0398284978493	0.09006144522	-0.544751747314	2.23888225032
YNL298W	379.182451799	0.898629014412	0.227643449694	3.94752853912	7.89621077723e-05	0.000431394992814	0.898629014412	2.5788482304
YNL299W	271.444962111	0.741523101183	0.235281287621	3.1516450317	0.00162353512049	0.00598747416212	0.741523101183	2.43368178577
YNL301C	1687.52577298	0.73410265542	0.176615634455	4.15649870232	3.23162006679e-05	0.000198050582673	0.73410265542	3.22725041438
YNL302C	4786.88238025	0.726049296744	0.195434952195	3.71504323351	0.000203168954607	0.000993831085402	0.726049296744	3.68005275645
YNL303W	39.9243375911	-3.07477112765	0.619764480354	-4.96119288071	7.0061577831e-07	6.3159989567e-06	-3.07477112765	1.60123771923
YNL304W	107.283551877	-1.05920327722	0.315569123588	-3.35648578407	0.00078939779047	0.00323373503315	-1.05920327722	2.03053314343
YNL307C	581.21446462	0.671854675159	0.23449035528	2.86516976085	0.00416785741673	0.0134726188129	0.671854675159	2.764336414
YNL308C	719.835104059	1.34650683302	0.536579917434	2.50942457828	0.0120928036631	0.0333011553762	1.34650683302	2.85723302199
YNL311C	300.848281901	-0.994253978213	0.237559870547	-4.18527748783	2.84817951397e-05	0.000176945186719	-0.994253978213	2.47834753564
YNL312W	412.392546068	0.530938208964	0.224007522939	2.37018026001	0.017779414597	0.0461551565182	0.530938208964	2.61531080688
YNL313C	684.721536433	1.21664882148	0.197294839016	6.16665305362	6.97505660683e-10	1.14551080709e-08	1.21664882148	2.83551398787
YNL321W	260.610382327	0.53615293461	0.238832227134	2.24489358511	0.0247749648625	0.0608295885242	0.53615293461	2.41599171336
YNL327W	2003.93606739	-0.535536331204	0.175505775273	-3.05138865299	0.00227785516584	0.00802489998802	-0.535536331204	3.3018838619
YNL329C	304.067524262	0.457616670739	0.225551702621	2.02887703981	0.0424708159005	0.0945424453746	0.457616670739	2.48297003808
YNL331C	118.00267524	-0.919470738727	0.307478137483	-2.99036135139	0.00278647596602	0.00953859153102	-0.919470738727	2.07189185331
YNL333W	27.7717168297	-2.02930429495	0.50957608988	-3.98233813409	6.82405992103e-05	0.000381641869658	-2.02930429495	1.44360272839
YNL335W	30.9708579216	-2.31918621711	0.502385082345	-4.61635167646	3.90544917899e-06	2.93637921673e-05	-2.31918621711	1.49095323588
YNL336W	35.2350873321	-2.45645133901	0.637129042766	-3.85550049381	0.000115493097503	0.000603673536563	-2.45645133901	1.54697535226
YNR002C	60.810353277	-1.14095173761	0.388731424236	-2.935064331	0.00333478542426	0.0111886471124	-1.14095173761	1.78397752645
YNR003C	365.828609632	0.470674979935	0.216899741217	2.17001171737	0.0300059583011	0.0713215519567	0.470674979935	2.56327766647
YNR006W	358.13585253	-0.637753447543	0.231630087646	-2.75332731609	0.00589928828151	0.0180059130254	-0.637753447543	2.55404779986
YNR007C	72.7730007463	-0.891020229655	0.348646760398	-2.55565325959	0.0105988675256	0.0299301007112	-0.891020229655	1.86197028313
YNR012W	354.741641385	0.726388816947	0.229384224855	3.16669037466	0.00154184387501	0.00572231299964	0.726388816947	2.54991217117
YNR014W	51.8974451905	-1.49049684426	0.418507903138	-3.56145447454	0.000368806063185	0.00167908690073	-1.49049684426	1.71514597891
YNR015W	412.602412312	1.24133856705	0.212045108288	5.85412498817	4.79527906834e-09	6.80604099621e-08	1.24133856705	2.61553176278
YNR016C	1845.63391962	1.14567756456	0.239263762778	4.78834551149	1.68161944233e-06	1.38714465683e-05	1.14567756456	3.26614556318
YNR018W	357.302293178	0.598943415766	0.237055170669	2.52659924723	0.0115172841543	0.0320224980445	0.598943415766	2.55303580353
YNR019W	1013.39032784	1.68067595656	0.187264075722	8.97489788196	2.83614754267e-19	1.64013808957e-17	1.68067595656	3.00577675491
YNR024W	116.500994732	1.08641848216	0.318898117807	3.40678863091	0.000657320095748	0.00276348959048	1.08641848216	2.06632963356
YNR030W	368.345943572	-0.512945579426	0.224468706813	-2.28515407207	0.0223037951572	0.0557954120913	-0.512945579426	2.56625589153
YNR032W	149.466858142	-0.626388409219	0.273302880623	-2.29192026001	0.02191024494	0.0550643048978	-0.626388409219	2.17454490556
YNR035C	701.101318241	-0.623315974812	0.195431712119	-3.18943107059	0.00142553130807	0.0053576527862	-0.623315974812	2.84578078369
YNR038W	511.865027643	0.731939944612	0.224894468104	3.25459292433	0.00113555004031	0.00437757020194	0.731939944612	2.70915545809
YNR043W	792.100167272	1.48712525299	0.191113051437	7.78139034361	7.17317913666e-15	2.48365616477e-13	1.48712525299	2.898780105
YNR045W	110.565582927	-0.803783749909	0.318164814315	-2.52631250769	0.011526689642	0.0320224980445	-0.803783749909	2.04361995996
YNR046W	257.579996082	0.574184745112	0.23411463725	2.45257943654	0.0141836058799	0.0381315932557	0.574184745112	2.41091213226
YNR047W	181.384696059	1.48262209264	0.26906615444	5.51025117122	3.58322019833e-08	4.3381703782e-07	1.48262209264	2.25860064161
YNR050C	281.956253234	-1.43541914889	0.240896813314	-5.95864731104	2.54334324306e-09	3.77749012822e-08	-1.43541914889	2.45018173083
YNR051C	406.378852069	0.725464312955	0.229429869806	3.1620307921	0.00156672996456	0.00579764743861	0.725464312955	2.60893109921
YNR053C	1255.67515813	1.06642823422	0.194874589965	5.47238218391	4.44025951064e-08	5.2701420742e-07	1.06642823422	3.0988773024
YNR054C	201.810178576	0.614431356618	0.256241663646	2.39785891129	0.0164912159398	0.0432655645988	0.614431356618	2.3049430667
YNR056C	110.078533134	-2.24307270603	0.328500646655	-6.82821397421	8.59782838073e-12	1.93932759658e-10	-2.24307270603	2.04170263368
YNR058W	82.8162520977	-1.24064531747	0.35585915729	-3.48633804148	0.000489681794284	0.00213294089241	-1.24064531747	1.91811557234
YNR060W	714.269473716	2.67477619444	0.210237535885	12.7226386248	4.42655658914e-37	1.20313808093e-34	2.67477619444	2.85386208974
YNR066C	268.134033198	1.59009483669	0.244951668386	6.49146359021	8.50064566876e-11	1.60449686998e-09	1.59009483669	2.42835194077
YNR067C	1066.23005483	-0.936832094391	0.201552952912	-4.64806930812	3.35056343084e-06	2.57144537506e-05	-0.936832094391	3.02785092023
YNR070W	233.969673564	1.32504746867	0.257539594267	5.14502429206	2.67486195669e-07	2.60117166307e-06	1.32504746867	2.36915956913
YNR071C	35.8508028641	-1.00183731136	0.465089963189	-2.15407209499	0.0312345185153	0.0737259412285	-1.00183731136	1.55449888596
YNR072W	88.7544064505	1.93006974573	0.345612526953	5.58449013047	2.34386827125e-08	2.92230915655e-07	1.93006974573	1.94818992398
YOL004W	556.215833793	0.440728036177	0.197843494203	2.22765998929	0.0259031970212	0.0633137495537	0.440728036177	2.74524334776
YOL006C	443.097147548	0.980634926993	0.24597151595	3.98678246628	6.69753799988e-05	0.000376113807514	0.980634926993	2.64649895426
YOL009C	142.407507358	0.945188748329	0.275596477871	3.42961113157	0.000604446848372	0.00256701020918	0.945188748329	2.1535328848
YOL010W	566.506375433	0.929907114026	0.19775968571	4.7022076855	2.57363520067e-06	2.04237678114e-05	0.929907114026	2.75320480175
YOL012C	115.02842226	-0.712389173304	0.311222759848	-2.28900088686	0.0220793008576	0.0553867464059	-0.712389173304	2.06080516301
YOL013C	241.260435322	-0.925872995732	0.259125549521	-3.57306717707	0.000352824201187	0.00161716050392	-0.925872995732	2.38248610711
YOL015W	71.0174697728	-2.23847583403	0.385978929563	-5.79947676565	6.65221541615e-09	9.20138498784e-08	-2.23847583403	1.85136519509
YOL020W	457.8614144	0.899375604844	0.206115916788	4.36344567106	1.28029746848e-05	8.53950556893e-05	0.899375604844	2.66073404554
YOL021C	836.209008919	1.08786754057	0.201615701439	5.39574811288	6.82386226191e-08	7.58579044085e-07	1.08786754057	2.92231484212
YOL022C	398.814804959	0.696697941734	0.227375074067	3.06409110405	0.00218332410653	0.00773699468261	0.696697941734	2.60077127199
YOL024W	20.8303740854	2.4221098275	0.578163242517	4.18931825716	2.79793764474e-05	0.000174404669717	2.4221098275	1.31869706936
YOL025W	167.537505077	-0.545587364945	0.267314792213	-2.04099204697	0.0412516176112	0.0925098157321	-0.545587364945	2.22411204376
YOL030W	1126.15789448	0.465402345789	0.200861609288	2.31702985672	0.0205021054146	0.0520305532372	0.465402345789	3.05159928563
YOL036W	563.62494266	0.592902752539	0.207708556364	2.85449363723	0.00431054951576	0.0138569764445	0.592902752539	2.75099020413
YOL040C	6291.83873818	0.757248283507	0.170906355296	4.43077896195	9.38932953726e-06	6.46080953982e-05	0.757248283507	3.79877758299
YOL041C	684.626368466	0.474664164802	0.1963960019	2.41687284981	0.0156544844355	0.04134974606	0.474664164802	2.83545362203
YOL042W	159.306469955	-0.888140648727	0.279501404651	-3.17758921404	0.00148504993411	0.00554445840784	-0.888140648727	2.20223341427
YOL047C	31.5183143746	-1.46172687767	0.476582189179	-3.06710345215	0.00216144037212	0.00767532019466	-1.46172687767	1.49856298301
YOL049W	559.971807166	-0.485083928822	0.200385008704	-2.42075957657	0.0154881170685	0.0410461468678	-0.485083928822	2.74816616218
YOL053W	101.078254166	-0.839420314375	0.346779647297	-2.42061586059	0.0154942408706	0.0410461468678	-0.839420314375	2.00465773213
YOL055C	158.482000754	-0.802558465299	0.272480100777	-2.94538376568	0.00322554315164	0.0108569984968	-0.802558465299	2.19997994531
YOL056W	186.34933908	0.707321453368	0.26334170592	2.68594543693	0.00723248985754	0.0216496777894	0.707321453368	2.27032785679
YOL058W	576.507559404	1.26624886535	0.207933600375	6.08967893147	1.13137352406e-09	1.76221962086e-08	1.26624886535	2.76080500632
YOL060C	297.854157367	-0.48206341754	0.230743947453	-2.08917036768	0.0366923898371	0.0844453137825	-0.48206341754	2.47400366624
YOL061W	1209.19348337	1.08826115654	0.187175490691	5.81412209749	6.0952914695e-09	8.56175825018e-08	1.08826115654	3.082495798
YOL065C	112.705124149	-1.09582594032	0.30601334882	-3.58097430894	0.000342315316331	0.00157563595222	-1.09582594032	2.05194366174
YOL070C	258.428807031	-0.720867225726	0.235373969622	-3.06264633631	0.00219389177585	0.00776937830198	-0.720867225726	2.41234092278
YOL076W	443.380402352	0.898112742961	0.222664796839	4.03347433322	5.49581860754e-05	0.00031952160375	0.898112742961	2.64677649316
YOL077C	995.890171178	1.27193072965	0.199900079493	6.36283253552	1.98066607942e-10	3.5185950352e-09	1.27193072965	2.99821144617
YOL080C	157.683960371	1.32823968642	0.298430623555	4.45074862157	8.55714616513e-06	5.9484202754e-05	1.32823968642	2.1977875191
YOL082W	381.724105	-3.27207915639	0.26152068022	-12.5117415328	6.4396701769e-36	1.66695462294e-33	-3.27207915639	2.58174958551
YOL083W	65.8321414305	-1.67199853598	0.38421348187	-4.35174353549	1.35059191077e-05	8.95343613044e-05	-1.67199853598	1.81843798233
YOL084W	35.093887692	0.965804282587	0.454421539289	2.12534882061	0.0335575174035	0.0783492583599	0.965804282587	1.54523148191
YOL087C	201.746177517	-1.11279061554	0.253403236362	-4.39138280755	1.12632038366e-05	7.59637420044e-05	-1.11279061554	2.3048053149
YOL090W	441.930063962	1.19164985659	0.21130859028	5.63938198163	1.70661573065e-08	2.19837988432e-07	1.19164985659	2.64535354709
YOL093W	229.566561636	0.529132194335	0.247845158048	2.13493052882	0.0327666851885	0.0768419761367	0.529132194335	2.36090862957
YOL098C	717.207634277	0.79434782714	0.194321639719	4.08779911639	4.35484990711e-05	0.000257875425872	0.79434782714	2.85564490374
YOL101C	78.8235617822	-1.90021744225	0.361193961006	-5.2609335908	1.43325796868e-07	1.47003590901e-06	-1.90021744225	1.89665605534
YOL109W	668.310085721	0.823110488798	0.206995172105	3.97647191685	6.99452546849e-05	0.000389173392495	0.823110488798	2.82497801528
YOL111C	312.689978761	-0.454946098346	0.223908880966	-2.03183588067	0.0421702734606	0.0939883585617	-0.454946098346	2.49511396299
YOL115W	530.320003317	0.812681225097	0.201508768927	4.03298193633	5.50735145747e-05	0.000319850026953	0.812681225097	2.72453800873
YOL116W	149.972106115	-0.800129821549	0.28984783576	-2.76051680514	0.00577099888482	0.0176738872889	-0.800129821549	2.17601049048
YOL120C	11052.8397395	0.582909348472	0.179928037364	3.239680469	0.00119663714463	0.00458739035135	0.582909348472	4.04347387302
YOL121C	2648.08860021	0.897272818565	0.229120125134	3.91616763495	8.9967701918e-05	0.00048278818127	0.897272818565	3.42293251171
YOL123W	818.068389359	0.567182580841	0.188084142406	3.01557895092	0.00256489154756	0.0088863928952	0.567182580841	2.91278961159
YOL124C	329.826135698	0.916902619749	0.227634382861	4.02796189322	5.62624597751e-05	0.000325018843079	0.916902619749	2.51828506653
YOL125W	446.556744222	1.10311297659	0.207129518914	5.32571592098	1.00556184601e-07	1.07181062645e-06	1.10311297659	2.64987665278
YOL126C	96.4974961705	-1.17849517624	0.328613667601	-3.58626342245	0.00033545010861	0.00154796841291	-1.17849517624	1.98451604481
YOL127W	8214.98557313	0.738648519027	0.23433354117	3.15212459701	0.001620870931	0.00598170697956	0.738648519027	3.91460680508
YOL128C	447.76428825	0.43974881006	0.216172489386	2.03424964624	0.0419264312701	0.0935241193847	0.43974881006	2.65104945317
YOL129W	334.674480723	-0.509875197873	0.220046656683	-2.31712312997	0.0204970253689	0.0520305532372	-0.509875197873	2.52462259821
