	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	occupancy_lfc	logBaseMean
YMR011W	440.810133954	1.39818640767	0.283883470003	4.92521247418	8.42687370516e-07	4.2216578571e-05	1.39818640767	2.64425157012
YMR014W	35.4888249571	1.18401400384	0.442329500798	2.67676924487	0.00743358122254	0.0725529614444	1.18401400384	1.55009162
YMR015C	244.981203597	0.851470046624	0.269459908569	3.15991366266	0.00157815896506	0.0229646040916	0.851470046624	2.38913276401
YMR027W	80.8803044613	-1.09241706422	0.336834891313	-3.24318261675	0.00118202422584	0.0182510621624	-1.09241706422	1.90784277742
YMR038C	105.082975872	-1.61249392071	0.319172779922	-5.05210350676	4.36970776277e-07	2.34122301653e-05	-1.61249392071	2.02153236319
YMR049C	169.430346648	0.875136784215	0.29038568544	3.01370497271	0.00258078640437	0.0333143449296	0.875136784215	2.22899119939
YMR062C	33.8473267872	-1.57104648713	0.44910135167	-3.49820030888	0.000468409188597	0.00905577120998	-1.57104648713	1.52952437443
YMR086W	37.5895961593	-1.13388847072	0.430068497542	-2.63652994163	0.00837588078984	0.0780989894229	-1.13388847072	1.57506765993
YMR120C	216.61265748	1.70743356194	0.566924210055	3.01174924559	0.00259747065081	0.0333415348417	1.70743356194	2.33568383047
YMR134W	25.7514550714	1.5886260495	0.505982814527	3.13968380721	0.00169130275796	0.0240285084134	1.5886260495	1.41080177363
YMR145C	343.21746523	1.159268549	0.277712367366	4.17434974175	2.98838375209e-05	0.000914026673728	1.159268549	2.53556937958
YMR170C	11.3646393503	-2.56054899116	0.608320813613	-4.20920825634	2.56267103454e-05	0.000799087422588	-2.56054899116	1.05555565822
YMR189W	110.545707061	-3.36299942669	0.356819565787	-9.42492999024	4.30392591464e-21	2.58343153027e-18	-3.36299942669	2.04354188182
YMR195W	68.9921145668	-1.87745569656	0.381107253062	-4.92631846145	8.3793389485e-07	4.2216578571e-05	-1.87745569656	1.83879945602
YMR196W	22.0841094254	-2.09596460369	0.512121778115	-4.09270742481	4.26365551931e-05	0.0012408529578	-2.09596460369	1.34407989038
YMR202W	402.462268921	0.870147141802	0.251251909213	3.46324588947	0.000533700434213	0.00989509453703	0.870147141802	2.60472517124
YMR235C	230.869351848	0.841219632527	0.272293002314	3.08939130047	0.00200567084902	0.0275966516246	0.841219632527	2.36336628369
YMR239C	19.7609617405	1.58689660841	0.534673963047	2.96797061028	0.00299772992121	0.0367783042863	1.58689660841	1.29580807732
YMR242C	1241.91171757	1.47567574017	0.23048363437	6.4025185311	1.52834571272e-10	1.63091469166e-08	1.47567574017	3.09409072472
YMR243C	296.267078909	0.945765649513	0.262359769963	3.60484250175	0.000312342288337	0.00654964047421	0.945765649513	2.47168339552
YMR250W	26.8128957373	-2.07214086203	0.491889668391	-4.21261310247	2.52433242127e-05	0.000794826511081	-2.07214086203	1.42834371942
YMR251W	3.50848961039	-1.78460434592	0.639308248463	-2.79146147451	0.00524706035758	0.0572645087206	-1.78460434592	0.5451201948
YMR260C	101.698085872	1.04283277964	0.325388296806	3.20488717597	0.00135115432094	0.0203393199032	1.04283277964	2.00731277885
YMR262W	7.95594757367	-1.71349052494	0.62889031507	-2.72462539791	0.00643744795192	0.0656319003506	-1.71349052494	0.900691912645
YMR290C	185.121169149	0.900714424914	0.303526215171	2.96750125655	0.00300231055399	0.0367783042863	0.900714424914	2.26745608444
YMR295C	107.33535015	-0.980555242434	0.324730794294	-3.01959425981	0.00253113517585	0.033030496809	-0.980555242434	2.03074277739
YMR297W	302.504579731	-1.89466835692	0.277907662168	-6.81761827701	9.25621913435e-12	1.20969445449e-09	-1.89466835692	2.48073195399
YMR300C	99.1412670177	1.09724942702	0.368454909026	2.97797478103	0.00290159858233	0.0362850947717	1.09724942702	1.99625446485
YMR303C	334.964875271	-2.9795134835	0.635973616358	-4.68496397785	2.80009174219e-06	0.000123754532546	-2.9795134835	2.5249992689
YMR316W	18.9733626527	2.20882347589	0.565671032471	3.90478449329	9.43093890894e-05	0.0023587171167	2.20882347589	1.27814430781
YMR319C	28.8739801558	-1.88488549129	0.471681344193	-3.9960993041	6.43947306789e-05	0.00169608402233	-1.88488549129	1.46050665366
YNL002C	114.870394612	1.07335271822	0.320096641837	3.35321455441	0.00079878759643	0.0136992072788	1.07335271822	2.06020811299
YNL007C	212.666972957	-0.788978684007	0.311419545239	-2.5334912213	0.0112932568971	0.0966670581458	-0.788978684007	2.32770004949
YNL014W	19.7400994511	-1.59271149754	0.623952728888	-2.55261564507	0.0106917409148	0.0933486179507	-1.59271149754	1.29534933632
YNL036W	95.9832750237	-2.1532293221	0.649878146604	-3.31328162573	0.000922080814638	0.0153435914872	-2.1532293221	1.98219556431
YNL037C	220.947454035	-1.01454060148	0.269899772399	-3.75895315682	0.000170625776463	0.00403618216047	-1.01454060148	2.34428900158
YNL052W	106.82354323	1.61141205201	0.364309119982	4.42319986963	9.72496965927e-06	0.00035648323896	1.61141205201	2.02866697899
YNL055C	466.203063127	-1.89294729194	0.256612142821	-7.37668635294	1.62277691009e-13	2.88613878603e-11	-1.89294729194	2.66857512267
YNL061W	177.184483867	0.953688133836	0.291957526949	3.26653038818	0.00108874122099	0.0172545720898	0.953688133836	2.24842568783
YNL066W	133.944649808	-1.21834935009	0.32449540228	-3.75459664922	0.00017362084222	0.00406696236263	-1.21834935009	2.12692537113
YNL071W	361.967851718	-0.860399831977	0.285418410279	-3.01452114156	0.00257385271967	0.0333143449296	-0.860399831977	2.55867000025
YNL098C	86.9401075791	-1.43616929875	0.335459627323	-4.28119863546	1.8588933693e-05	0.000607238500637	-1.43616929875	1.93922017325
YNL110C	73.3977481879	1.33375495025	0.36014379595	3.70339560267	0.000212732748486	0.00486448884871	1.33375495025	1.86568273615
YNL111C	118.851477203	2.26201072632	0.341415957833	6.62538078384	3.46354168297e-11	3.95998265753e-09	2.26201072632	2.07500458394
YNL112W	311.384696776	0.693126064622	0.273237349982	2.53671785599	0.0111897096014	0.0959517598323	0.693126064622	2.49329726504
YNL113W	41.5667753286	1.26467413772	0.427281160829	2.95981722027	0.00307821611881	0.03747316204	1.26467413772	1.61874633407
YNL115C	18.8527225603	-1.38851230871	0.520168564522	-2.66935067479	0.00759980577028	0.0735771518324	-1.38851230871	1.27537407643
YNL132W	217.458234627	0.793319294411	0.286756664413	2.76652434926	0.00566573536172	0.0595930409135	0.793319294411	2.33737585801
YNL134C	187.987776843	-3.46255074325	0.32909961025	-10.5212848494	6.89271546945e-26	5.51646994738e-23	-3.46255074325	2.27412961191
YNL141W	120.007719888	1.83225155265	0.325067898355	5.6365195146	1.73521380645e-08	1.32261852359e-06	1.83225155265	2.07920918436
YNL160W	61.1742936864	-3.44576367313	0.436241669288	-7.89874951366	2.81715372388e-15	6.14907826458e-13	-3.44576367313	1.78656896372
YNL182C	78.1477591134	1.29450799373	0.387513118762	3.34055269628	0.000836118117422	0.0142377276591	1.29450799373	1.89291652914
YNL212W	43.9894368829	-1.29687088656	0.404422221648	-3.20672509358	0.00134255225889	0.0202733834817	-1.29687088656	1.64334840253
YNL220W	229.252542952	1.01913385526	0.285795182898	3.56595882731	0.000362528289042	0.00734540440497	1.01913385526	2.36031416172
YNL244C	118.080981908	0.918216478905	0.332036147937	2.76541118974	0.00568510831256	0.0596067469801	0.918216478905	2.07217995589
YNL248C	172.618853492	0.983273617879	0.297844533281	3.30129818751	0.000962385417389	0.0158810129701	0.983273617879	2.23708822777
YNL281W	106.205688569	0.83688867652	0.319557650283	2.61889732817	0.00882144936814	0.0810261570689	0.83688867652	2.02614777897
YNL322C	186.930414026	-0.782787426751	0.307683658826	-2.54413064944	0.0109550100777	0.0947855106185	-0.782787426751	2.27167996788
YNL327W	283.847662035	-0.962716823396	0.275255512528	-3.49753875791	0.000469572476319	0.00905577120998	-0.962716823396	2.45308532143
YNR004W	7.0832655595	1.72457969155	0.643142600724	2.68148881696	0.00732953641858	0.0716831647292	1.72457969155	0.850233524287
YNR015W	42.7249967479	1.11779263327	0.422508274556	2.64561122369	0.00815434748796	0.077026458591	1.11779263327	1.63068203834
YNR019W	133.66608458	1.36751509008	0.322762613151	4.23690673689	2.26620210592e-05	0.000720682285604	1.36751509008	2.12602122665
YNR050C	71.2044138901	-1.6673593803	0.369156675136	-4.51667135556	6.28192856844e-06	0.000247260827751	-1.6673593803	1.85250691595
YNR053C	107.274614102	1.1170802605	0.335655111996	3.32805972732	0.000874531149015	0.0147869668224	1.1170802605	2.03049696092
YNR060W	68.7011207968	4.53892395746	0.510967317795	8.88300249231	6.50795048664e-19	2.84101620335e-16	4.53892395746	1.83696382224
YNR066C	24.4973108888	1.67481292866	0.545063549122	3.07269295728	0.00212136635571	0.0289323696313	1.67481292866	1.38911841374
YNR067C	146.974539938	-1.40581678063	0.299030342355	-4.70125128293	2.58572078766e-06	0.000116978640622	-1.40581678063	2.16724210943
YOL004W	158.400500837	-0.874106487577	0.290208918034	-3.01199044295	0.00259540768594	0.0333415348417	-0.874106487577	2.19975655042
YOL014W	12.5413553908	1.74327687383	0.597719699761	2.91654578983	0.00353930767634	0.0417586129282	1.74327687383	1.09834447485
YOL021C	113.037015166	0.875608103345	0.320328284221	2.73347108725	0.00626706253112	0.0641672372589	0.875608103345	2.05322068109
YOL058W	113.897787641	1.04005393898	0.321477686434	3.23522901548	0.00121545198284	0.0185158358247	1.04005393898	2.05651528839
YOL077C	126.913610181	0.827862113218	0.311241605942	2.65986968777	0.00781708895271	0.0748416376097	0.827862113218	2.10350819821
YOL101C	5.53878827927	-1.64675975764	0.648198549697	-2.54051749793	0.0110688554833	0.0954266499654	-1.64675975764	0.743414764515
YOL126C	43.9932263186	-1.48609905572	0.405461249509	-3.66520612641	0.000247139451893	0.00549427614811	-1.48609905572	1.64338581287
YOL130W	32.2761387193	-1.23124223247	0.445490970656	-2.76378717767	0.00571347910004	0.0597736963799	-1.23124223247	1.50888157335
YOL140W	24.9371629572	1.52080264227	0.498548216377	3.05046250756	0.0022848920591	0.0307340382851	1.52080264227	1.39684704328
YOL151W	110.864310368	-1.18142473974	0.317871376204	-3.71667544855	0.00020186147929	0.00466028280554	-1.18142473974	2.04479175981
YOL152W	11.1175495972	-1.59666129994	0.596947841242	-2.67470822344	0.00747943134317	0.0728523921093	-1.59666129994	1.04600907559
YOL158C	61.5433678837	1.42085435585	0.39197265341	3.62488133673	0.000289094160443	0.00619745606449	1.42085435585	1.78918125878
YOR004W	50.1212971842	1.00246411142	0.397861827016	2.51962878404	0.0117478656361	0.0996700543898	1.00246411142	1.7000223024
YOR020W-A	10.3184382336	-2.05801433095	0.612367294664	-3.36075154387	0.000777307141189	0.013406902705	-2.05801433095	1.01361396882
YOR028C	17.057660276	-2.15599450769	0.562579818774	-3.83233531624	0.000126932567654	0.00309406187753	-2.15599450769	1.23191946066
YOR032C	4.61430396525	1.80184167088	0.648267840487	2.77947101237	0.00544475128319	0.0581314574439	1.80184167088	0.664106200086
YOR043W	26.6439715228	-1.44604685844	0.476931876657	-3.03197779225	0.00242957077806	0.0321893696746	-1.44604685844	1.42559896081
YOR065W	178.045159135	1.66881093585	0.319248769182	5.22730577827	1.71997919941e-07	1.01967161921e-05	1.66881093585	2.25053017015
YOR086C	118.478115596	-0.871717833529	0.309064030508	-2.82050885086	0.00479475507773	0.0531741660122	-0.871717833529	2.07363813808
YOR099W	194.202882951	-1.06182378515	0.298386345785	-3.55855353355	0.000372902792512	0.00750603098481	-1.06182378515	2.28825567274
YOR124C	39.9219667822	-1.17244305106	0.425211036681	-2.75732036547	0.00582772237701	0.0607043879705	-1.17244305106	1.60121192895
YOR130C	9.90156406898	-2.13078020049	0.614938695174	-3.46502865605	0.000530174983554	0.00986783050785	-2.13078020049	0.995703801959
YOR133W	409.898822103	-5.11919124631	0.549236984563	-9.32055085544	1.15737835171e-20	6.17525649437e-18	-5.11919124631	2.61267667032
YOR136W	327.431951316	-1.07629540771	0.269576828103	-3.99253680401	6.5370183041e-05	0.00170601966828	-1.07629540771	2.51512105627
YOR142W	117.473638417	-1.09223990237	0.312837672156	-3.49139505751	0.000480505187343	0.00920563177769	-1.09223990237	2.06994042002
YOR145C	90.1953243868	1.28435809998	0.344200497011	3.73142430395	0.00019040022336	0.00443835860473	1.28435809998	1.95518402484
YOR153W	983.586271309	-1.82831565397	0.242670621473	-7.53414501876	4.91544755721e-14	9.4415916679e-12	-1.82831565397	2.99281245832
YOR161C	32.3867669306	-2.89063842669	0.487150558144	-5.93376806896	2.96059979218e-09	2.58487276401e-07	-2.89063842669	1.51036759592
YOR167C	69.3990261258	1.10202034239	0.420734297983	2.61927859856	0.00881159508089	0.0810261570689	1.10202034239	1.84135337606
YOR176W	74.5021141218	-1.03892267801	0.350630219227	-2.96301522528	0.00304641500244	0.0372236255515	-1.03892267801	1.87216859675
YOR185C	18.40961937	-1.89344824517	0.528807743054	-3.58059856355	0.00034280799639	0.00700495318582	-1.89344824517	1.2650448093
YOR206W	170.55993873	0.964856866379	0.30837876476	3.12880449836	0.00175519046405	0.0245458371018	0.964856866379	2.23187703134
YOR208W	11.7236805228	2.0019796948	0.615449707708	3.25287293134	0.00114244572869	0.0178117674973	2.0019796948	1.06906397515
YOR209C	116.873253875	-0.822698289069	0.30874142127	-2.66468388233	0.00770607235487	0.0743063442733	-0.822698289069	2.06771513542
YOR212W	4.72467957981	-1.8503171945	0.650478575898	-2.84454748097	0.00444745567684	0.0500156490871	-1.8503171945	0.674372360689
YOR247W	267.690582003	-0.843385959582	0.303439555075	-2.77941997171	0.00544560699009	0.0581314574439	-0.843385959582	2.42763309193
YOR272W	127.789715357	0.878492478547	0.315516795337	2.78429703753	0.00536438825019	0.0579180047992	0.878492478547	2.10649590278
YOR285W	51.9497620831	-2.06254874827	0.395436643057	-5.21587663786	1.82949908591e-07	1.05846441091e-05	-2.06254874827	1.71558356294
YOR287C	18.563926246	1.53933456126	0.549652679369	2.80055864191	0.00510142376841	0.05580190646	1.53933456126	1.26866983431
YOR312C	1060.28890438	1.01688987258	0.230981204402	4.4024788736	1.07021014028e-05	0.000383518589075	1.01688987258	3.02542421666
YOR316C	27.5295267313	-1.27781347656	0.476428390792	-2.68206828403	0.00731685231557	0.0716831647292	-1.27781347656	1.43979874537
YOR317W	191.44609656	-2.48955717883	0.287953031035	-8.6457057593	5.34737464781e-18	2.13984108823e-15	-2.48955717883	2.28204651584
YOR319W	16.903903724	1.88178217682	0.581094762142	3.23833959523	0.00120227606775	0.0185042617864	1.88178217682	1.22798701053
YOR321W	32.450454117	-1.47956778243	0.450271513282	-3.28594578779	0.00101640569749	0.0164983097075	-1.47956778243	1.51122077877
YOR323C	193.280977939	-0.840682955828	0.282077840772	-2.98032257169	0.00287944992092	0.036196645341	-0.840682955828	2.28618911434
YOR342C	45.6081044178	1.23073814197	0.410039639637	3.00151015414	0.00268644079547	0.0341277478831	1.23073814197	1.6590420223
YOR347C	32.182729215	-1.36743506069	0.449139253456	-3.04456813821	0.00233014640233	0.0310656008672	-1.36743506069	1.50762287111
YOR360C	61.2870012347	0.997537814343	0.373057756243	2.67395007247	0.00749636110503	0.0728694858833	0.997537814343	1.7873683719
YOR374W	114.779695679	-2.17617007248	0.324446741801	-6.7073260172	1.98223075886e-11	2.37966802601e-09	-2.17617007248	2.05986506895
YOR382W	37.9567617771	1.09242752464	0.42905847656	2.54610404949	0.0108932713371	0.0946691377439	1.09242752464	1.57928915417
YPL004C	328.785426402	-1.06829783545	0.287284768576	-3.71860241929	0.000200328067026	0.00464722404763	-1.06829783545	2.51691255895
YPL052W	9.9193568399	2.26143393838	0.613587412088	3.68559376192	0.000228170058855	0.0051697043448	2.26143393838	0.996483513894
YPL081W	631.164279817	1.16308793681	0.260339876067	4.46757505758	7.91112579573e-06	0.000299127764339	1.16308793681	2.80014241239
YPL088W	38.3822218789	3.62064788333	0.532856419613	6.79479077303	1.08469832354e-11	1.37071614465e-09	3.62064788333	1.58413011167
YPL091W	158.999231203	-1.25948994986	0.293076491304	-4.29747860109	1.72751931967e-05	0.000576079706461	-1.25948994986	2.20139502441
YPL093W	303.212366864	1.07340032881	0.26569717581	4.039938797	5.34651514981e-05	0.00150140150581	1.07340032881	2.48174691052
YPL111W	140.108758806	1.62407953172	0.360665456595	4.50300826436	6.69982774147e-06	0.000259456232375	1.62407953172	2.14646528577
YPL135W	106.075156008	-0.86663256834	0.328022134584	-2.64199417347	0.00824194737201	0.0774977753518	-0.86663256834	2.02561367917
YPL141C	20.7139032149	1.54279084211	0.521639983029	2.9575778167	0.00310066474939	0.037599475067	1.54279084211	1.31626194269
YPL154C	368.302660909	-1.33677575166	0.252424947283	-5.29573548911	1.18538322107e-07	7.39248081501e-06	-1.33677575166	2.56620485655
YPL171C	4.3325935136	1.74013513512	0.646826058914	2.6902675165	0.00713947611738	0.0705427249293	1.74013513512	0.636747945189
YPL198W	22.0921938229	-2.34581685172	0.639922970066	-3.66578004143	0.000246585805807	0.00549427614811	-2.34581685172	1.34423884479
YPL206C	27.5763914528	-1.33227444495	0.478408571559	-2.78480471328	0.00535599699691	0.0579180047992	-1.33227444495	1.44053743535
YPL214C	14.0176981822	1.4960961819	0.572938885663	2.61126661034	0.0090207537392	0.0824830475837	1.4960961819	1.14667670487
YPL216W	6.58220510343	-1.73991828734	0.644092033793	-2.70135042207	0.00690585354245	0.0687039150628	-1.73991828734	0.818371410912
YPL250C	22.8479145664	-1.41106058308	0.488816337926	-2.8866886673	0.00389319254565	0.0448323995304	-1.41106058308	1.35884656617
YPL262W	169.295655192	-0.885423876658	0.31063424555	-2.85037432074	0.00436678041527	0.0494306607497	-0.885423876658	2.22864581251
YPR006C	5.49197792065	-2.35935884307	0.650602151458	-3.62642336455	0.000287374054367	0.00619745606449	-2.35935884307	0.739728782578
YPR013C	21.6079327775	2.58910344463	0.555515643173	4.66072103719	3.15103560717e-06	0.000136317774645	2.58910344463	1.33461322009
YPR020W	32.6724043788	1.37212574471	0.455701402564	3.01101935826	0.00260372252512	0.0333415348417	1.37212574471	1.5141810956
YPR036W-A	120.272659611	-1.64764449554	0.312176006606	-5.27793443658	1.30648189825e-07	7.84215759423e-06	-1.64764449554	2.08016691471
YPR091C	44.0571963534	-1.01598244276	0.401601317822	-2.5298284584	0.011411830505	0.0975082029985	-1.01598244276	1.6440168567
YPR098C	30.3890497598	-1.31727130597	0.469187457608	-2.8075586519	0.00499185886866	0.0548533324652	-1.31727130597	1.48271712027
YPR119W	45.8476380887	1.25941532306	0.413752159045	3.04388822034	0.00233541897398	0.0310656008672	1.25941532306	1.66131696724
YPR137W	65.4907823913	1.32687718532	0.382245259603	3.47127178687	0.000517999423752	0.00971653606585	1.32687718532	1.8161801788
YPR143W	28.8661438948	1.31047678409	0.486067596511	2.69607929739	0.00701609620997	0.0694665855676	1.31047678409	1.46038877221
YPR144C	75.5217973261	1.11125888535	0.354990102032	3.13039399969	0.0017457198906	0.0245115406861	1.11125888535	1.87807231709
YPR149W	404.077866754	-1.16284588177	0.248242890775	-4.6843068824	2.80908872294e-06	0.000123754532546	-1.16284588177	2.60646506274
YPR154W	35.0830630051	-1.3399763901	0.430001615714	-3.11621245395	0.0018319024035	0.0254242639931	-1.3399763901	1.5450975034
YPR160W	16.8405728799	-2.26221786656	0.573873750231	-3.94201314427	8.08005473042e-05	0.00204212751661	-2.26221786656	1.22635686118
YPR184W	11.5902601492	-2.14774496345	0.600061372235	-3.57920883234	0.000344635991852	0.00701246624098	-2.14774496345	1.06409318403
YPR190C	77.5814185753	1.42956429343	0.355034604522	4.02654917358	5.66014067142e-05	0.00155314260024	1.42956429343	1.88975771641
